Census Tract,County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude
6047001301,Merced ,95340,Merced,-120.4917855,37.3071923
6037534803,Los Angeles,90255,Huntington Park,-118.2254355,33.9692765
6065042904,Riverside ,92570,Perris,-117.2666634,33.8163878
6037532606,Los Angeles,90255,Huntington Park,-118.2208725,33.9832062
6037533601,Los Angeles,90201,Bell,-118.1942193,33.9804922
6037123205,Los Angeles,91605,North Hollywood,-118.3835614,34.1945637
6037209103,Los Angeles,90017,Los Angeles,-118.2640302,34.05711
6013379000,Contra Costa,94804,Richmond,-122.3567421,37.9283199
6037291300,Los Angeles,90248,Gardena,-118.2949002,33.86433
6037121900,Los Angeles,91352,Sun Valley,-118.3831998,34.217858
6037540600,Los Angeles,90059,Los Angeles,-118.2341162,33.9243583
6107002901,Tulare ,93274,Tulare,-119.3370033,36.196369
6037186401,Los Angeles,90065,Los Angeles,-118.2455126,34.1174815
6037533103,Los Angeles,90255,Huntington Park,-118.231291,33.9771202
6037432802,Los Angeles,91731,El Monte,-118.0533005,34.0788602
6013312000,Contra Costa,94565,Pittsburg,-121.8695963,38.0152346
6037191000,Los Angeles,90028,Los Angeles,-118.321677,34.1009548
6071000904,San Bernardino,91786,Upland,-117.6426056,34.0904613
6037226700,Los Angeles,90011,Los Angeles,-118.2621294,34.0173502
6065040101,Riverside ,92509,Riverside,-117.3964984,34.02279
6099001900,Stanislaus ,95354,Modesto,-120.9695762,37.6436844
6037226410,Los Angeles,90011,Los Angeles,-118.2622815,34.0241996
6037226420,Los Angeles,90011,Los Angeles,-118.2570623,34.0218419
6037533202,Los Angeles,90255,Huntington Park,-118.2097713,33.9784203
6077001800,San Joaquin,95205,Stockton,-121.254226,37.9672954
6065041600,Riverside ,92879,Corona,-117.5572508,33.875079
6067002200,Sacramento ,95818,Sacramento,-121.5071562,38.5612821
6037240600,Los Angeles,90003,Los Angeles,-118.2684059,33.946945
6037123303,Los Angeles,91605,North Hollywood,-118.4116037,34.1972751
6099002002,Stanislaus ,95357,Modesto,-120.9148312,37.6444867
6037540902,Los Angeles,90061,Los Angeles,-118.2718223,33.9109785
6037541200,Los Angeles,90222,Compton,-118.2543733,33.9083355
6019004205,Fresno ,93722,Fresno,-119.8544515,36.7971891
6037402301,Los Angeles,91768,Pomona,-117.7700769,34.0680438
6037241400,Los Angeles,90061,Los Angeles,-118.2755609,33.92558
6071001503,San Bernardino,91764,Ontario,-117.6324246,34.0667083
6037603302,Los Angeles,90247,Gardena,-118.3073078,33.8749347
6037127605,Los Angeles,91406,Van Nuys,-118.4847378,34.189727
6037432700,Los Angeles,91731,El Monte,-118.0339351,34.0755467
6037433902,Los Angeles,91732,El Monte,-118.0268687,34.0525708
6037553602,Los Angeles,90723,Paramount,-118.1644286,33.9089742
6037218400,Los Angeles,90016,Los Angeles,-118.3592342,34.0369278
6037433501,Los Angeles,91733,South El Monte,-118.0651222,34.0572554
6037228600,Los Angeles,90011,Los Angeles,-118.2608661,34.0036935
6037570602,Los Angeles,90805,Long Beach,-118.1729332,33.8561559
6037543201,Los Angeles,90220,Compton,-118.2347142,33.8849107
6019001407,Fresno ,93727,Fresno,-119.7273757,36.7322737
6037531902,Los Angeles,90022,Los Angeles,-118.1324571,34.0117799
6037232700,Los Angeles,90037,Los Angeles,-118.2858532,33.9923462
6037291120,Los Angeles,90248,Gardena,-118.2869247,33.9127934
6037531702,Los Angeles,90022,Los Angeles,-118.1597749,34.0158731
6037542104,Los Angeles,90221,Compton,-118.190616,33.900837
6077003803,San Joaquin,95231,French Camp,-121.2688218,37.885527
6065041203,Riverside ,92503,Riverside,-117.457896,33.9337586
6037121802,Los Angeles,91605,North Hollywood,-118.3913647,34.2192112
6037434004,Los Angeles,91733,South El Monte,-118.0321896,34.0402202
6037185203,Los Angeles,90065,Los Angeles,-118.2316884,34.1001272
6037532500,Los Angeles,90255,Huntington Park,-118.2209803,33.9899239
6037407002,Los Angeles,91746,La Puente,-117.991289,34.0555809
6037239802,Los Angeles,90001,Los Angeles,-118.2629489,33.962408
6037228210,Los Angeles,90011,Los Angeles,-118.2534818,34.010412
6047001302,Merced ,95340,Merced,-120.4781909,37.3040353
6037575402,Los Angeles,90813,Long Beach,-118.1915438,33.7862264
6037231710,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136
6065042010,Riverside ,92570,Perris,-117.2733152,33.8509446
6037405102,Los Angeles,91706,Baldwin Park,-117.9626794,34.0892124
6037203600,Los Angeles,90033,Los Angeles,-118.2095139,34.0513395
6037570204,Los Angeles,90805,Long Beach,-118.1556129,33.8716329
6065040201,Riverside ,92509,Riverside,-117.4188498,33.9839627
6037104822,Los Angeles,91331,Pacoima,-118.4209236,34.2458338
6077005127,San Joaquin,95330,Lathrop,-121.2811772,37.8340882
6037124104,Los Angeles,91606,North Hollywood,-118.38341,34.1848613
6037302503,Los Angeles,91205,Glendale,-118.2473422,34.1376048
6059110500,Orange ,90620,Buena Park,-118.0150263,33.8646765
6071002401,San Bernardino,92335,Fontana,-117.4800188,34.0955973
6037408401,Los Angeles,91745,Hacienda Heights,-117.9819037,34.0182786
6019003807,Fresno ,93722,Fresno,-119.8532189,36.7591628
6071004604,San Bernardino,92405,San Bernardino,-117.3080773,34.1420604
6065041101,Riverside ,92503,Riverside,-117.464757,33.9430035
6019006900,Fresno ,93616,Del Rey,-119.5600522,36.6466139
6037310501,Los Angeles,91504,Burbank,-118.3394509,34.1946547
6037237101,Los Angeles,90044,Los Angeles,-118.2913772,33.9856234
6071000303,San Bernardino,91763,Montclair,-117.7146207,34.0524327
6077005110,San Joaquin,95336,Manteca,-121.200625,37.7985094
6037204410,Los Angeles,90033,Los Angeles,-118.2152707,34.0461881
6077005122,San Joaquin,95330,Lathrop,-121.2731314,37.7868413
6059011601,Orange ,92832,Fullerton,-117.9286329,33.8608345
6037534406,Los Angeles,90201,Bell,-118.1749749,33.9647497
6037237300,Los Angeles,90047,Los Angeles,-118.3110714,33.9782833
6037207301,Los Angeles,90013,Los Angeles,-118.2516175,34.0465369
6037531901,Los Angeles,90022,Los Angeles,-118.1423614,34.01324
6037192620,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717
6077001700,San Joaquin,95205,Stockton,-121.2573976,37.9774362
6071005300,San Bernardino,92405,San Bernardino,-117.2912706,34.1396027
6037199201,Los Angeles,90031,Los Angeles,-118.211907,34.0762204
6037433504,Los Angeles,91733,South El Monte,-118.0551094,34.0585512
6019006201,Fresno ,93657,Sanger,-119.5374742,36.6847537
6037531101,Los Angeles,90063,Los Angeles,-118.1885025,34.0360915
6037602105,Los Angeles,90250,Hawthorne,-118.3481425,33.9200581
6071001001,San Bernardino,91762,Ontario,-117.6754832,34.0808017
6001409200,Alameda ,94603,Oakland,-122.1777872,37.7290846
6037572900,Los Angeles,90810,Long Beach,-118.2113097,33.7930319
6037208402,Los Angeles,90026,Los Angeles,-118.266009,34.0683668
6019002100,Fresno ,93728,Fresno,-119.8157426,36.7590503
6037132102,Los Angeles,91406,Van Nuys,-118.497369,34.2020955
6037402902,Los Angeles,91766,Pomona,-117.7449619,34.0340192
6019001900,Fresno ,93706,Fresno,-119.8872955,36.7085379
6077002100,San Joaquin,95205,Stockton,-121.2438699,37.9376415
6047000201,Merced ,95303,Ballico,-120.7094467,37.459795
6047002100,Merced ,93635,Los Banos,-120.9829041,36.9556144
6037127102,Los Angeles,91405,Van Nuys,-118.4445253,34.2060073
6113010203,Yolo ,95691,West Sacramento,-121.563721,38.5637651
6037532605,Los Angeles,90255,Huntington Park,-118.2251677,33.9842413
6037232400,Los Angeles,90062,Los Angeles,-118.3108346,33.9993836
6071001809,San Bernardino,91761,Ontario,-117.6035233,34.0246895
6077005129,San Joaquin,95330,Lathrop,-121.2887619,37.8179738
6019002300,Fresno ,93728,Fresno,-119.7942162,36.756122
6037408139,Los Angeles,91744,La Puente,-117.9134004,34.012323
6047000902,Merced ,95341,Merced,-120.5557004,37.322387
6037187200,Los Angeles,90039,Los Angeles,-118.2473892,34.1036004
6037209200,Los Angeles,90017,Los Angeles,-118.2610818,34.0542091
6067004502,Sacramento ,95823,Sacramento,-121.4629263,38.5025521
6065042507,Riverside ,92551,Moreno Valley,-117.2329208,33.883118
6071007107,San Bernardino,92313,Grand Terrace,-117.3231317,34.0386965
6037302002,Los Angeles,91206,Glendale,-118.2505278,34.1491687
6037535901,Los Angeles,90280,South Gate,-118.194008,33.9462081
6037575101,Los Angeles,90804,Long Beach,-118.1623973,33.7881302
6037228220,Los Angeles,90011,Los Angeles,-118.2513193,34.0060455
6037536200,Los Angeles,90280,South Gate,-118.1679058,33.9202524
6037121010,Los Angeles,91352,Sun Valley,-118.403944,34.223913
6037221401,Los Angeles,90018,Los Angeles,-118.3132694,34.033886
6077002800,San Joaquin,95206,Stockton,-121.2537583,37.9156575
6037601700,Los Angeles,90304,Inglewood,-118.3498384,33.935217
6047001502,Merced ,95341,Merced,-120.4963376,37.2987597
6071004700,San Bernardino,92411,San Bernardino,-117.3086072,34.124581
6019004701,Fresno ,93705,Fresno,-119.8369046,36.7994995
6037204420,Los Angeles,90033,Los Angeles,-118.2116197,34.0445316
6037123410,Los Angeles,91605,North Hollywood,-118.4214325,34.1993793
6037294810,Los Angeles,90744,Wilmington,-118.2714945,33.7795265
6037433700,Los Angeles,91733,South El Monte,-118.0588991,34.0468938
6037552400,Los Angeles,90650,Norwalk,-118.0498503,33.899139
6037121210,Los Angeles,91331,Pacoima,-118.4039928,34.2402959
6047001602,Merced ,95341,Merced,-120.4766004,37.2803817
6037302301,Los Angeles,91204,Glendale,-118.2632446,34.1446832
6071001104,San Bernardino,91762,Ontario,-117.6654013,34.0781089
6039000900,Madera ,93638,Madera,-120.0448456,36.9589685
6037540300,Los Angeles,90262,Lynwood,-118.2196223,33.933573
6037404600,Los Angeles,91706,Baldwin Park,-117.9635233,34.1119138
6077002503,San Joaquin,95206,Stockton,-121.302748,37.9206017
6071009400,San Bernardino,92311,Barstow,-117.0458056,34.8973677
6037602802,Los Angeles,90044,Los Angeles,-118.3003773,33.9201775
6037533501,Los Angeles,90255,Huntington Park,-118.200577,33.9854565
6029001600,Kern ,93301,Bakersfield,-119.0153944,35.3769557
6037575300,Los Angeles,90813,Long Beach,-118.1850264,33.7862258
6059089003,Orange ,92843,Garden Grove,-117.9289907,33.7633574
6037190520,Los Angeles,90027,Los Angeles,-118.3038048,34.0999328
6019002501,Fresno ,93703,Fresno,-119.7634701,36.761369
6037242000,Los Angeles,90002,Los Angeles,-118.2502155,33.9392821
6071001308,San Bernardino,91764,Ontario,-117.6153156,34.078896
6071004101,San Bernardino,92407,San Bernardino,-117.347706,34.1657154
6037296220,Los Angeles,90731,San Pedro,-118.2837798,33.7410279
6037602700,Los Angeles,90250,Hawthorne,-118.3160924,33.9230881
6037294820,Los Angeles,90744,Wilmington,-118.2656258,33.7797819
6037531102,Los Angeles,90063,Los Angeles,-118.1815818,34.0368392
6071001101,San Bernardino,91762,Ontario,-117.6629921,34.0660715
6037228420,Los Angeles,90011,Los Angeles,-118.2718914,34.0082598
6037127210,Los Angeles,91405,Van Nuys,-118.4596472,34.2066365
6037531503,Los Angeles,90063,Los Angeles,-118.174744,34.0294089
6099001603,Stanislaus ,95351,Modesto,-121.0267937,37.6150481
6037195720,Los Angeles,90026,Los Angeles,-118.2633783,34.0737627
6107000501,Tulare ,93618,Dinuba,-119.3859943,36.5384542
6037603005,Los Angeles,90247,Gardena,-118.3047564,33.8982954
6037201402,Los Angeles,90032,Los Angeles,-118.1877681,34.0689106
6065041001,Riverside ,92503,Riverside,-117.4643999,33.9496836
6019008301,Fresno ,93640,Mendota,-120.398557,36.804879
6037190802,Los Angeles,90028,Los Angeles,-118.3299158,34.0943604
6071004202,San Bernardino,92411,San Bernardino,-117.3182081,34.1259545
6037540502,Los Angeles,90262,Lynwood,-118.2136057,33.915979
6037570404,Los Angeles,90805,Long Beach,-118.1959346,33.877496
6037236100,Los Angeles,90008,Los Angeles,-118.3402132,34.0126393
6037407701,Los Angeles,91744,La Puente,-117.9298385,34.013937
6013365002,Contra Costa,94801,Richmond,-122.3843954,37.9594657
6037531502,Los Angeles,90022,Los Angeles,-118.1708472,34.019891
6037433304,Los Angeles,91732,El Monte,-118.019896,34.0708986
6077002202,San Joaquin,95206,Stockton,-121.2572972,37.9333088
6071006401,San Bernardino,92410,San Bernardino,-117.2698942,34.1157719
6037291110,Los Angeles,90044,Los Angeles,-118.2868209,33.9200912
6037434003,Los Angeles,91732,El Monte,-118.0226938,34.0464413
6037206031,Los Angeles,90021,Los Angeles,-118.2331623,34.0320283
6037533300,Los Angeles,90270,Maywood,-118.2024051,33.9927923
6037240700,Los Angeles,90002,Los Angeles,-118.2593919,33.9470153
6037199900,Los Angeles,90031,Los Angeles,-118.2115758,34.0650794
6037535702,Los Angeles,90280,South Gate,-118.2050283,33.9542813
6099002702,Stanislaus ,95351,Modesto,-120.9665381,37.6152295
6067006900,Sacramento ,95815,Sacramento,-121.4578647,38.6018703
6037575803,Los Angeles,90813,Long Beach,-118.1937148,33.7789661
6037123301,Los Angeles,91605,North Hollywood,-118.4001225,34.2003101
6037302504,Los Angeles,91205,Glendale,-118.2491936,34.1351285
6085503105,Santa Clara,95122,San Jose,-121.858788,37.3262673
6037533703,Los Angeles,90270,Maywood,-118.1734078,33.9836095
6037209402,Los Angeles,90057,Los Angeles,-118.277221,34.0546619
6037502802,Los Angeles,90670,Santa Fe Springs,-118.0683234,33.9335661
6037228310,Los Angeles,90011,Los Angeles,-118.262416,34.011351
6037296600,Los Angeles,90731,San Pedro,-118.2923625,33.7397829
6037231400,Los Angeles,90062,Los Angeles,-118.3129995,34.0145548
6037402102,Los Angeles,91767,Pomona,-117.7464275,34.0844486
6013377000,Contra Costa,94801,Richmond,-122.3629548,37.9337832
6037570501,Los Angeles,90805,Long Beach,-118.1796736,33.8686923
6037402101,Los Angeles,91767,Pomona,-117.7337541,34.0860588
6037311801,Los Angeles,91502,Burbank,-118.306208,34.1661607
6037195710,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292
6037433305,Los Angeles,91732,El Monte,-118.0127105,34.0703231
6037603704,Los Angeles,90250,Hawthorne,-118.3319132,33.9001056
6037602508,Los Angeles,90250,Hawthorne,-118.339504,33.9128073
6037534001,Los Angeles,90201,Bell,-118.1468675,33.9679322
6037241300,Los Angeles,90044,Los Angeles,-118.2862377,33.9261331
6037573300,Los Angeles,90806,Long Beach,-118.1757078,33.7932911
6071009117,San Bernardino,92301,Adelanto,-117.5205833,34.6306439
6037121801,Los Angeles,91605,North Hollywood,-118.3928771,34.2114871
6099000602,Stanislaus ,95351,Modesto,-121.0307757,37.6547882
6037232110,Los Angeles,90037,Los Angeles,-118.2893178,33.9994947
6047002401,Merced ,93620,Dos Palos,-120.6551864,37.0439737
6099000510,Stanislaus ,95358,Modesto,-121.0809748,37.6930984
6037570603,Los Angeles,90805,Long Beach,-118.1623214,33.8571712
6065046500,Riverside ,92521,Riverside,-117.3333516,33.9709379
6037302202,Los Angeles,91205,Glendale,-118.2485559,34.1407531
6037404801,Los Angeles,91706,Baldwin Park,-117.9773075,34.0785296
6037551800,Los Angeles,90242,Downey,-118.1260092,33.9131762
6037224420,Los Angeles,90007,Los Angeles,-118.2769037,34.0316495
6037535102,Los Angeles,90002,Los Angeles,-118.2488361,33.9587246
6037502004,Los Angeles,90602,Whittier,-118.0477889,33.9609046
6037231100,Los Angeles,90007,Los Angeles,-118.2765579,34.0152478
6037197500,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632
6065042902,Riverside ,92570,Perris,-117.3068214,33.7493426
6037533701,Los Angeles,90270,Maywood,-118.1820765,33.988846
6037576301,Los Angeles,90813,Long Beach,-118.1886964,33.7789685
6019002905,Fresno ,93727,Fresno,-119.7272939,36.7539654
6037218210,Los Angeles,90019,Los Angeles,-118.3423056,34.0427907
6029001902,Kern ,93304,Bakersfield,-119.0241678,35.3604639
6037204200,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195
6037237201,Los Angeles,90044,Los Angeles,-118.2991149,33.9857256
6037530602,Los Angeles,90063,Los Angeles,-118.1716259,34.0527788
6037502100,Los Angeles,90606,Whittier,-118.0522351,33.9726429
6037533402,Los Angeles,90270,Maywood,-118.1951817,33.9898752
6037405101,Los Angeles,91706,Baldwin Park,-117.9616912,34.0958307
6037301502,Los Angeles,91201,Glendale,-118.2886611,34.1723661
6025012200,Imperial ,92231,Calexico,-115.5143868,32.6730724
6071002402,San Bernardino,92335,Fontana,-117.4624252,34.0956686
6037219010,Los Angeles,90018,Los Angeles,-118.3229262,34.0276144
6029004402,Kern ,93280,Wasco,-119.3337642,35.5917344
6065042901,Riverside ,92570,Perris,-117.2517249,33.7488769
6037576302,Los Angeles,90813,Long Beach,-118.1828489,33.7789718
6037552302,Los Angeles,90650,Norwalk,-118.0577671,33.906522
6037542000,Los Angeles,90221,Compton,-118.2031731,33.9055367
6037207103,Los Angeles,90012,Los Angeles,-118.2392725,34.0644824
6037231500,Los Angeles,90062,Los Angeles,-118.3108266,34.0072777
6037575901,Los Angeles,90802,Long Beach,-118.2023757,33.7726916
6037190901,Los Angeles,90038,Los Angeles,-118.3124771,34.0944222
6099003803,Stanislaus ,95380,Turlock,-120.8421053,37.4839984
6037121101,Los Angeles,91352,Sun Valley,-118.3654295,34.224417
6059086802,Orange ,92801,Anaheim,-117.9689057,33.8453212
6037191620,Los Angeles,90029,Los Angeles,-118.3027253,34.0885866
6037124204,Los Angeles,91601,North Hollywood,-118.3746553,34.1739725
6037228500,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919
6037533702,Los Angeles,90270,Maywood,-118.1827053,33.9835573
6037231600,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734
6037201700,Los Angeles,90032,Los Angeles,-118.1708887,34.0674315
6047001601,Merced ,95341,Merced,-120.4768042,37.2916307
6019006602,Fresno ,93654,Reedley,-119.4402301,36.5908573
6071001812,San Bernardino,91761,Ontario,-117.6470474,34.0429101
6037211122,Los Angeles,90004,Los Angeles,-118.2892234,34.0726794
6037407200,Los Angeles,91744,La Puente,-117.9597817,34.0335496
6029003000,Kern ,93304,Bakersfield,-119.0121142,35.3321914
6037543306,Los Angeles,90745,Carson,-118.2427443,33.8342784
6037211320,Los Angeles,90004,Los Angeles,-118.2941394,34.0708715
6037218300,Los Angeles,90019,Los Angeles,-118.3548171,34.0427467
6037301701,Los Angeles,91202,Glendale,-118.2746677,34.1584908
6107004200,Tulare ,93256,Pixley,-119.2918483,35.9647863
6037600502,Los Angeles,90303,Inglewood,-118.3307284,33.9280513
6099000805,Stanislaus ,95350,Modesto,-121.0216617,37.6764076
6107000302,Tulare ,93631,Kingsburg,-119.4468987,36.4518121
6037531000,Los Angeles,90063,Los Angeles,-118.1739023,34.0407632
6059087405,Orange ,92805,Anaheim,-117.9110788,33.8211215
6037296500,Los Angeles,90731,San Pedro,-118.2927139,33.7480876
6001407300,Alameda ,94601,Oakland,-122.2109235,37.7621786
6037432601,Los Angeles,91732,El Monte,-118.0143396,34.0820032
6059001202,Orange ,90631,La Habra,-117.9434406,33.9331436
6077000402,San Joaquin,95202,Stockton,-121.2901386,37.9640353
6037534501,Los Angeles,90255,Huntington Park,-118.207662,33.9677268
6067004501,Sacramento ,95824,Sacramento,-121.4711734,38.5180285
6037540203,Los Angeles,90262,Lynwood,-118.2043891,33.9275094
6059074003,Orange ,92707,Santa Ana,-117.8625381,33.7086987
6037533403,Los Angeles,90270,Maywood,-118.1871993,33.9879399
6037199400,Los Angeles,90031,Los Angeles,-118.2093313,34.0896162
6037433200,Los Angeles,91731,El Monte,-118.0367895,34.0678011
6037542900,Los Angeles,90220,Compton,-118.2453652,33.8918787
6067005002,Sacramento ,95823,Sacramento,-121.4265186,38.4848798
6037402405,Los Angeles,91768,Pomona,-117.7929465,34.0671411
6037541300,Los Angeles,90222,Compton,-118.2410907,33.911833
6037573003,Los Angeles,90806,Long Beach,-118.2020691,33.7943972
6037228410,Los Angeles,90011,Los Angeles,-118.2691132,34.01374
6071001307,San Bernardino,91764,Ontario,-117.6198734,34.0885081
